,town,state_Abuja,state_Delta,state_Enugu,state_Kaduna,state_Lagos,state_Ogun,state_Oyo,state_Rivers,title,bedroom,parking_lot,bathroom,toilets,serviced,extras,Stable Electricity,bath_bedroom_combo
4402,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,0,25
4403,50,1,0,0,0,0,0,0,0,715,2,0,3,3,0,0,0,6
4404,71,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4405,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4406,47,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4407,47,0,0,0,0,1,0,0,0,508,1,1,1,2,1,8,0,1
4408,3,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4409,3,0,0,0,0,1,0,0,0,845,4,1,4,5,0,12,0,16
4410,47,0,0,0,0,1,0,0,0,845,3,1,3,4,0,15,0,9
4411,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4412,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4413,74,0,0,0,0,1,0,0,0,602,5,1,5,6,0,17,0,25
4414,63,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4415,26,0,0,0,0,1,0,0,0,61,4,1,4,4,0,15,1,16
4416,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4417,72,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,17,1,12
4418,71,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4419,65,0,0,0,0,1,0,0,0,1714,3,1,3,3,0,8,0,9
4420,74,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4421,59,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4422,37,1,0,0,0,0,0,0,0,845,5,1,5,6,0,11,1,25
4423,47,0,0,0,0,1,0,0,0,88,1,1,1,2,0,8,1,1
4424,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,15,0,1
4425,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,8,0,1
4426,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4427,21,1,0,0,0,0,0,0,0,591,5,0,6,6,0,0,0,30
4428,3,0,0,0,0,1,0,0,0,602,4,0,4,4,0,15,0,16
4429,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4430,74,0,0,0,0,1,0,0,0,1714,4,0,4,5,0,0,0,16
4431,32,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4432,47,0,0,0,0,1,0,0,0,591,4,1,4,5,0,17,1,16
4433,32,0,0,0,0,1,0,0,0,715,2,0,2,2,0,0,0,4
4434,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,1,16
4435,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4436,71,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4437,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4438,23,1,0,0,0,0,0,0,0,591,5,0,5,6,0,0,0,25
4439,22,0,0,0,0,1,0,0,0,19,3,1,3,4,0,15,1,9
4440,65,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4441,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,15,1,9
4442,40,1,0,0,0,0,0,0,0,1714,3,1,3,4,0,8,1,9
4443,34,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4444,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4445,3,0,0,0,0,1,0,0,0,1714,2,1,2,2,0,18,1,4
4446,71,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
4447,25,0,0,0,0,0,0,1,0,591,5,0,5,6,0,0,0,25
4448,44,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4449,59,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4450,3,0,0,0,0,1,0,0,0,508,1,1,1,2,0,11,0,1
4451,32,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,1,1
4452,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,11,0,25
4453,47,0,0,0,0,1,0,0,0,123,3,0,3,4,1,0,0,9
4454,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4455,79,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4456,3,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4457,47,0,0,0,0,1,0,0,0,845,2,0,3,3,0,0,0,6
4458,18,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,0,16
4459,47,0,0,0,0,1,0,0,0,591,5,0,5,6,1,11,0,25
4460,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4461,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4462,32,0,0,0,0,1,0,0,0,123,4,0,5,5,1,0,0,20
4463,3,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4464,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4465,47,0,0,0,0,1,0,0,0,845,2,0,2,3,0,0,0,4
4466,32,0,0,0,0,1,0,0,0,591,6,0,6,7,0,0,0,36
4467,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4468,74,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,11,0,9
4469,58,0,0,0,0,0,1,0,0,508,1,0,1,1,0,0,0,1
4470,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
4471,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4472,63,0,0,0,0,1,0,0,0,1714,4,0,5,5,0,0,0,20
4473,25,0,0,0,0,0,0,1,0,508,1,0,1,1,0,0,0,1
4474,52,1,0,0,0,0,0,0,0,845,4,1,5,5,0,8,0,20
4475,32,0,0,0,0,1,0,0,0,18,3,0,3,4,0,0,0,9
4476,63,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4477,25,0,0,0,0,0,0,1,0,591,4,0,5,5,0,0,0,20
4478,32,0,0,0,0,1,0,0,0,591,5,0,5,6,0,11,0,25
4479,73,1,0,0,0,0,0,0,0,1714,3,1,3,4,0,8,0,9
4480,71,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4481,29,0,0,0,0,1,0,0,0,845,4,1,5,5,0,8,0,20
4482,47,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,1,1
4483,18,1,0,0,0,0,0,0,0,61,2,0,3,3,0,0,0,6
4484,63,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4485,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4486,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4487,41,1,0,0,0,0,0,0,0,715,4,0,4,5,0,0,0,16
4488,47,0,0,0,0,1,0,0,0,845,3,0,4,4,0,0,0,12
4489,77,1,0,0,0,0,0,0,0,602,4,1,4,5,0,8,0,16
4490,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,1,8,1,9
4491,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,1,25
4492,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
4493,31,0,0,0,0,1,0,0,0,715,2,1,2,2,0,15,1,4
4494,47,0,0,0,0,1,0,0,0,123,3,0,4,4,1,0,0,12
4495,47,0,0,0,0,1,0,0,0,178,1,1,1,1,0,15,0,1
4496,74,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
4497,47,0,0,0,0,1,0,0,0,591,4,0,4,4,0,0,0,16
4498,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4499,72,0,0,0,0,1,0,0,0,591,6,0,5,6,0,0,0,30
4500,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4501,47,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
4502,77,1,0,0,0,0,0,0,0,602,4,1,5,5,0,8,0,20
4503,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4504,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,1,0,0,2
4505,72,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4506,37,1,0,0,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
4507,17,0,0,1,0,0,0,0,0,591,4,0,5,5,0,0,0,20
4508,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4509,65,0,0,0,0,1,0,0,0,178,1,0,1,1,0,17,1,1
4510,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4511,37,1,0,0,0,0,0,0,0,602,7,1,6,7,0,8,1,42
4512,25,0,0,0,0,0,0,1,0,715,3,0,3,4,0,15,1,9
4513,63,0,0,0,0,1,0,0,0,715,2,1,3,3,0,8,1,6
4514,3,0,0,0,0,1,0,0,0,715,3,0,4,4,0,0,0,12
4515,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
4516,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
4517,3,0,0,0,0,1,0,0,0,591,4,0,4,4,0,0,0,16
4518,3,0,0,0,0,1,0,0,0,602,4,1,4,5,0,11,0,16
4519,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
4520,61,0,0,0,0,1,0,0,0,715,3,0,3,3,0,11,0,9
4521,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4522,22,0,0,0,0,1,0,0,0,715,3,0,3,3,0,0,0,9
4523,74,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,0,16
4524,70,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4525,3,0,0,0,0,1,0,0,0,715,2,0,3,3,0,0,0,6
4526,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4527,75,1,0,0,0,0,0,0,0,23,2,0,3,3,0,0,0,6
4528,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4529,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4530,53,0,0,0,0,1,0,0,0,591,7,0,7,6,0,0,0,49
4531,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
4532,19,1,0,0,0,0,0,0,0,845,4,0,5,6,0,0,0,20
4533,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,1,0,0,9
4534,74,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
4535,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4536,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4537,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,11,0,9
4538,74,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4539,48,1,0,0,0,0,0,0,0,845,5,1,6,6,0,8,1,30
4540,63,0,0,0,0,1,0,0,0,1714,4,0,5,5,0,0,0,20
4541,63,0,0,0,0,1,0,0,0,602,5,1,5,6,0,15,1,25
4542,47,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4543,74,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4544,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4545,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
4546,32,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4547,47,0,0,0,0,1,0,0,0,715,2,0,2,3,1,0,0,4
4548,0,0,0,0,0,1,0,0,0,1714,2,1,2,2,0,8,1,4
4549,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4550,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,11,0,16
4551,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4552,25,0,0,0,0,0,0,1,0,59,1,0,1,1,0,0,0,1
4553,22,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4554,22,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4555,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,11,0,9
4556,74,0,0,0,0,1,0,0,0,10,6,1,6,7,0,8,1,36
4557,78,1,0,0,0,0,0,0,0,845,4,1,4,5,1,8,1,16
4558,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4559,72,0,0,0,0,1,0,0,0,715,2,1,2,2,0,15,1,4
4560,50,1,0,0,0,0,0,0,0,61,3,0,4,4,0,0,0,12
4561,32,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4562,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4563,65,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,0,6
4564,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4565,50,1,0,0,0,0,0,0,0,715,2,0,3,3,0,0,0,6
4566,37,1,0,0,0,0,0,0,0,715,3,0,3,4,0,0,0,9
4567,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4568,19,1,0,0,0,0,0,0,0,845,4,0,4,4,0,12,0,16
4569,47,0,0,0,0,1,0,0,0,845,4,0,4,6,0,0,0,16
4570,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4571,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,11,0,20
4572,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4573,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4574,74,0,0,0,0,1,0,0,0,715,3,0,3,3,0,0,0,9
4575,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,0,1
4576,63,0,0,0,0,1,0,0,0,591,5,1,6,6,0,8,1,30
4577,61,0,0,0,0,1,0,0,0,845,3,1,4,5,0,8,0,12
4578,29,0,0,0,0,1,0,0,0,67,3,1,4,4,0,8,1,12
4579,47,0,0,0,0,1,0,0,0,591,5,0,5,5,0,0,0,25
4580,29,0,0,0,0,1,0,0,0,178,1,1,1,1,0,15,1,1
4581,9,1,0,0,0,0,0,0,0,845,4,0,4,4,0,0,0,16
4582,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4583,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4584,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4585,74,0,0,0,0,1,0,0,0,845,4,0,4,5,1,11,0,16
4586,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4587,19,1,0,0,0,0,0,0,0,61,4,0,5,5,0,0,0,20
4588,65,0,0,0,0,1,0,0,0,1714,3,1,4,4,0,8,0,12
4589,47,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,0,1
4590,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4591,47,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4592,42,1,0,0,0,0,0,0,0,845,4,0,5,5,0,0,0,20
4593,47,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4594,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4595,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,12,0,25
4596,5,0,0,0,0,1,0,0,0,1714,4,0,4,4,0,0,0,16
4597,29,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4598,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,12,0,9
4599,29,0,0,0,0,1,0,0,0,7,10,0,10,10,0,0,0,100
4600,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4601,79,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4602,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,11,0,16
4603,52,1,0,0,0,0,0,0,0,715,2,0,2,3,0,15,1,4
4604,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
4605,29,0,0,0,0,1,0,0,0,591,5,1,6,6,0,8,1,30
4606,23,1,0,0,0,0,0,0,0,845,5,0,5,5,0,0,0,25
4607,22,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4608,32,0,0,0,0,1,0,0,0,123,4,0,4,5,0,15,1,16
4609,6,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4610,52,1,0,0,0,0,0,0,0,715,2,1,3,3,0,8,1,6
4611,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,15,0,1
4612,47,0,0,0,0,1,0,0,0,602,4,0,4,4,0,0,0,16
4613,63,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4614,29,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4615,71,0,0,0,0,1,0,0,0,508,1,1,2,2,0,8,1,2
4616,3,0,0,0,0,1,0,0,0,591,6,1,6,7,0,8,0,36
4617,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4618,0,0,0,0,0,1,0,0,0,67,2,0,3,3,0,8,1,6
4619,73,1,0,0,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
4620,47,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4621,72,0,0,0,0,1,0,0,0,602,3,0,3,4,0,15,0,9
4622,47,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4623,50,1,0,0,0,0,0,0,0,61,3,0,4,4,0,0,0,12
4624,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,11,0,20
4625,70,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4626,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4627,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4628,77,1,0,0,0,0,0,0,0,508,1,0,1,1,0,0,0,1
4629,74,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,11,0,9
4630,25,0,0,0,0,0,0,1,0,715,2,0,2,2,0,0,0,4
4631,3,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4632,48,1,0,0,0,0,0,0,0,845,5,1,6,6,0,8,1,30
4633,47,0,0,0,0,1,0,0,0,508,1,1,2,2,0,8,0,2
4634,47,0,0,0,0,1,0,0,0,602,4,0,5,5,1,0,0,20
4635,5,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4636,3,0,0,0,0,1,0,0,0,602,3,0,3,4,0,0,0,9
4637,41,1,0,0,0,0,0,0,0,591,5,1,6,6,0,8,1,30
4638,47,0,0,0,0,1,0,0,0,591,7,1,7,7,0,8,0,49
4639,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4640,33,0,0,0,0,1,0,0,0,845,3,0,3,4,0,15,1,9
4641,5,0,0,0,0,1,0,0,0,1714,4,1,4,5,0,8,0,16
4642,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4643,47,0,0,0,0,1,0,0,0,845,3,1,3,4,0,8,0,9
4644,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4645,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4646,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4647,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4648,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4649,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,15,1,1
4650,3,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4651,47,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4652,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4653,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4654,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4655,35,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4656,63,0,0,0,0,1,0,0,0,1714,2,0,1,1,0,0,0,2
4657,74,0,0,0,0,1,0,0,0,1714,4,0,4,5,0,0,0,16
4658,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,15,0,16
4659,47,0,0,0,0,1,0,0,0,1714,3,0,2,3,0,0,0,6
4660,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4661,63,0,0,0,0,1,0,0,0,591,4,0,4,5,0,11,1,16
4662,37,1,0,0,0,0,0,0,0,715,3,1,4,4,0,8,1,12
4663,72,0,0,0,0,1,0,0,0,59,1,1,2,2,0,8,0,2
4664,47,0,0,0,0,1,0,0,0,591,10,0,10,10,0,0,0,100
4665,47,0,0,0,0,1,0,0,0,591,3,0,3,4,0,0,0,9
4666,32,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
4667,3,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4668,61,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,0,1
4669,47,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4670,25,0,0,0,0,0,0,1,0,1714,3,0,3,3,0,0,0,9
4671,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,1,0,0,2
4672,25,0,0,0,0,0,0,1,0,591,5,0,4,3,0,0,0,20
4673,29,0,0,0,0,1,0,0,0,591,4,1,4,5,0,15,1,16
4674,74,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,15,0,9
4675,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4676,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
4677,47,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4678,47,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1
4679,68,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,1,1
4680,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4681,74,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4682,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,1,16
4683,74,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
4684,69,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,0,16
4685,63,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4686,79,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4687,0,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,15,0,6
4688,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4689,3,0,0,0,0,1,0,0,0,715,3,1,3,4,0,15,0,9
4690,61,0,0,0,0,1,0,0,0,67,4,0,4,5,0,15,1,16
4691,41,1,0,0,0,0,0,0,0,1714,4,1,5,5,1,8,0,20
4692,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4693,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,1,1
4694,47,0,0,0,0,1,0,0,0,508,1,0,2,2,1,0,0,2
4695,41,1,0,0,0,0,0,0,0,602,5,0,5,6,0,0,0,25
4696,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,17,0,16
4697,47,0,0,0,0,1,0,0,0,591,6,1,6,7,0,15,0,36
4698,59,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4699,71,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4700,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,8,0,2
4701,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,12,0,4
4702,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4703,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
4704,25,0,0,0,0,0,0,1,0,715,2,0,2,2,0,0,0,4
4705,74,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4706,74,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,0,1
4707,47,0,0,0,0,1,0,0,0,508,1,1,1,1,0,15,1,1
4708,47,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
4709,79,0,0,0,0,1,0,0,0,88,1,0,1,1,1,17,0,1
4710,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,11,0,16
4711,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,11,0,9
4712,53,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4713,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
4714,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
4715,32,0,0,0,0,1,0,0,0,602,4,0,5,5,0,11,0,20
4716,25,0,0,0,0,0,0,1,0,591,3,0,3,4,0,0,0,9
4717,44,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4718,47,0,0,0,0,1,0,0,0,845,4,1,4,4,0,8,1,16
4719,25,0,0,0,0,0,0,1,0,508,1,0,1,1,0,0,0,1
4720,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4721,3,0,0,0,0,1,0,0,0,602,4,1,4,5,0,11,0,16
4722,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,11,0,30
4723,10,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4724,32,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4725,70,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4726,15,0,0,0,0,1,0,0,0,28,1,0,1,1,0,0,0,1
4727,47,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
4728,29,0,0,0,0,1,0,0,0,845,4,1,5,5,0,8,0,20
4729,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4730,3,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4731,42,1,0,0,0,0,0,0,0,19,2,0,2,3,0,15,1,4
4732,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,0,1
4733,25,0,0,0,0,0,0,1,0,1714,2,0,1,2,0,0,0,2
4734,3,0,0,0,0,1,0,0,0,8,3,1,3,4,0,8,0,9
4735,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,1,1
4736,26,0,0,0,0,1,0,0,0,591,5,1,5,6,0,15,0,25
4737,30,0,0,0,0,1,0,0,0,591,3,0,4,5,0,0,0,12
4738,59,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4739,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,1,11,0,4
4740,71,0,0,0,0,1,0,0,0,508,1,0,1,1,0,15,1,1
4741,47,0,0,0,0,1,0,0,0,123,3,0,3,4,0,0,0,9
4742,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4743,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4744,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
4745,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4746,74,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4747,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4748,33,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4749,32,0,0,0,0,1,0,0,0,715,3,0,3,3,0,0,0,9
4750,41,1,0,0,0,0,0,0,0,1714,3,0,3,4,0,0,0,9
4751,74,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4752,52,1,0,0,0,0,0,0,0,591,5,1,5,5,0,8,0,25
4753,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4754,47,0,0,0,0,1,0,0,0,123,3,0,3,4,1,0,0,9
